17.4 0.94027E-05  0.91903E-05  0.89880E-05  0.17669E-04  0.25671E-04  0.24833E-04  0.32375E-04  0.32203E-04  0.56475E-04  0.34065E-04
17.5 0.94119E-05  0.92004E-05  0.89989E-05  0.17693E-04  0.25708E-04  0.24873E-04  0.32430E-04  0.32279E-04  0.57015E-04  0.35447E-04
17.6 0.94203E-05  0.92104E-05  0.90089E-05  0.17716E-04  0.25746E-04  0.24913E-04  0.32484E-04  0.32353E-04  0.57529E-04  0.36833E-04
17.7 0.94296E-05  0.92197E-05  0.90199E-05  0.17739E-04  0.25784E-04  0.24953E-04  0.32539E-04  0.32425E-04  0.58018E-04  0.38219E-04
17.8 0.94388E-05  0.92297E-05  0.90299E-05  0.17761E-04  0.25821E-04  0.24993E-04  0.32593E-04  0.32494E-04  0.58482E-04  0.39605E-04
17.9 0.94472E-05  0.92390E-05  0.90400E-05  0.17784E-04  0.25858E-04  0.25032E-04  0.32646E-04  0.32562E-04  0.58923E-04  0.40987E-04
18.0 0.94556E-05  0.92491E-05  0.90501E-05  0.17806E-04  0.25895E-04  0.25072E-04  0.32700E-04  0.32628E-04  0.59342E-04  0.42362E-04
18.1 0.94648E-05  0.92583E-05  0.90602E-05  0.17827E-04  0.25932E-04  0.25111E-04  0.32753E-04  0.32693E-04  0.59740E-04  0.43730E-04
18.2 0.94732E-05  0.92675E-05  0.90702E-05  0.17849E-04  0.25968E-04  0.25149E-04  0.32806E-04  0.32756E-04  0.60117E-04  0.45088E-04
18.3 0.94816E-05  0.92768E-05  0.90803E-05  0.17871E-04  0.26004E-04  0.25188E-04  0.32859E-04  0.32818E-04  0.60475E-04  0.46434E-04
18.4 0.94900E-05  0.92860E-05  0.90895E-05  0.17892E-04  0.26040E-04  0.25226E-04  0.32911E-04  0.32878E-04  0.60815E-04  0.47766E-04
